1024, 0.00
1024, 0.00
1024, 0.00
1024, 0.00
1024, 0.00
2048, 0.00
2048, 0.00
2048, 0.00
2048, 0.00
2048, 0.00
4096, 0.03
4096, 0.02
4096, 0.02
4096, 0.02
4096, 0.02
8192, 0.08
8192, 0.08
8192, 0.09
8192, 0.08
8192, 0.09
16384, 0.37
16384, 0.37
16384, 0.36
16384, 0.36
16384, 0.37
32768, 1.45
32768, 1.43
32768, 1.55
32768, 1.52
32768, 1.49
65536, 5.82
65536, 5.88
65536, 5.87
65536, 5.78
65536, 5.90
131072, 23.77
131072, 23.90
131072, 23.89
131072, 23.92
131072, 23.70
