1024, 0.00
1024, 0.00
1024, 0.00
1024, 0.00
1024, 0.00
2048, 0.01
2048, 0.01
2048, 0.01
2048, 0.01
2048, 0.01
4096, 0.04
4096, 0.04
4096, 0.04
4096, 0.04
4096, 0.03
8192, 0.17
8192, 0.19
8192, 0.17
8192, 0.18
8192, 0.17
16384, 0.67
16384, 0.68
16384, 0.67
16384, 0.66
16384, 0.63
32768, 2.68
32768, 2.79
32768, 2.78
32768, 2.73
32768, 2.72
65536, 10.93
65536, 10.91
65536, 10.90
65536, 10.83
65536, 10.94
131072, 45.02
131072, 43.88
131072, 45.48
131072, 46.67
131072, 45.17
